conversation_id_str,created_at,full_text,lang,username,relevance_label,sentiment_auto,sentiment_manual
1.90E+18,1/3/2025 3:41,@501awani committing the crime itself is the punishment. nauzubillahiminzalik jihad kita adalah amar makruf nahi mungkar. reminder buat i and semua,in,NNisamustafa,relevan,negative,positive
1.90E+18,1/3/2025 3:42,@501awani 6j seksaan sampai mati boleh lepas 302?? #justiceforzulfarhan,in,MahathirJaulan,relevan,neutral,negative
1.90E+18,1/3/2025 3:50,@501awani lah. mati sebab apa pulak dah? kalau dia tak mati sebab cedera dia mati sebab apa hakim? what a joke.,in,hatrednkaos,relevan,positive,negative
1.90E+18,1/3/2025 3:50,@501awani saksi bab1 sp6 dr salmah arshad punca 6 jahanam lepas bagaimanapun hakim hasnah berkata sp6 telah mengubah pernyataannya ketika disoal peguam semasa perbicaraan dengan menyatakan kesan kebakaran 30 dan 50 peratus itu boleh menyebabkan kematian tetapi tidak semestinya mati.,in,norris_anggun71,relevan,neutral,neutral
1.90E+18,1/3/2025 3:51, @501awani ingat hakim dengan lawyer je kaki sebelah ke sana..doktor pun sama rupanya,in,Aidenash1989,relevan,neutral,negative
1.90E+18,1/3/2025 3:53,@501awani kepala butoh pada keterangan pakar,in,afiqrozman_,relevan,neutral,negative
1.90E+18,1/3/2025 3:56,@jatikhwan meninggal tu tak kisah sangat atleast dia dah tak hadap dunia cilakak ni tapi hmm fikir balik kesakitan dia kena tekap dengan iron tu aku rasa dari penjara baik kita tekap pesalah tu atleast 10 tekapan pun jadilah. sakit la siotttt i cannot brainn..,in,biasalernur,relevan,negative,negative
1.90E+18,1/3/2025 3:58,@501awani sedang menahan diri daripada berkata kata. allahu nak bukti macammana lagi ya ? dia kena seksa tau??,in,ellooohana,relevan,neutral,negative
1.90E+18,1/3/2025 4:01,@501awani tekap seterika dekat 'doktor pakar' sama tempat macam budak buli tu tekap dekat arwah tengok apa jadi ,in,nabil_shahmi,relevan,negative,negative
1.90E+18,1/3/2025 4:05,@501awani who is this 'pakar'??,en,MyyraLee,relevan,neutral,negative
1.90E+18,1/3/2025 4:08,@501awani kalau macam tu seterika lah balik 6 orang tu tengok mati ke tak ,in,meorhajeed,relevan,negative,negative
1.90E+18,1/3/2025 4:10,@501awani ini la doktor buat andaian macam terpaling bijak minta gaji naik macam terpaling miskin. penyakit hartal bodoh tak nak plak kaji,in,alaslahai,relevan,neutral,negative
1.90E+18,1/3/2025 4:16,@501awani tha pakar is not pakaring...nak carut tapi kena sabar...,in,Lutadiharsh,relevan,neutral,negative
1.90E+18,1/3/2025 4:17,@501awani pakar barua,in,hnrd57,relevan,neutral,negative
1.90E+18,1/3/2025 4:23,@501awani semoga allah berikan pembalasan kepada pesalah2 tersebut di dunia walaupun mereka terlepas hukuman undang-undang manusia ,in,parkmart2010,relevan,positive,positive
1.90E+18,1/3/2025 4:32,@501awani takpe. nanti sudah keluar penjara rakyat akan tentukan nasib mereka..,in,LiquidatorSC,relevan,neutral,negative
1.90E+18,1/3/2025 4:35,@501awani crazy. mungkin perlu tekap seterika 90 kali dekat pakar.,in,LilWhinyDot,relevan,negative,negative
1.90E+18,1/3/2025 4:45, @501awani polis malaysia kuat makan rasuah baik takyah jadi polis cam bodo undang pun cm sial malysia memang sial,in,Bangpet18,relevan,neutral,negative
1.90E+18,1/3/2025 4:48,@501awani takyah penjara la kalau macam tu. hukuman dia biar sama lah macam apa yang arwah kena.,in,Bvt__,relevan,neutral,negative
1.90E+18,1/3/2025 4:51,@501awani kimak tak sengaja . macam celaka.,in,airintete,relevan,neutral,negative
1.90E+18,1/3/2025 4:51,@501awani dah kena suap ke,in,wookieswoob,relevan,neutral,negative
1.90E+18,1/3/2025 4:52,@501awani bagi pakar la jadi test subject. tengok punca ke tak kematian tu.,in,Bvt__,relevan,neutral,negative
1.90E+18,1/3/2025 4:53,@501awani rasanya kena tekap iron dekat otak2 pakar2 yang terlibat kot baru pandai menilai elok2. sekali dengan 6 ekor jahanam tu. kecederaan yang dialami tidak semestinya menyebabkan kematian. what a dumb joke.,in,Cyclofangirler,relevan,negative,negative
1.90E+18,1/3/2025 5:15,@501awani macam mana arwah meninggal? tiada sebab lain kecuali dibunuh dengan seterika.,in,najxmi,relevan,negative,negative
1.90E+18,1/3/2025 5:17,@501awani kalau tak semestinya menyebabkan kematian arwah tu tak mati lah bodoh . sini dr tu aku tekap dengan seterika mengelitat tak mengelitat dia,in,littlesyahiraa,relevan,negative,negative
1.90E+18,1/3/2025 5:22, @501awani lawak la hahaha. habis tu ada jugak yang membunuh tak sengaja kene hukum gantung jugak kan. buang masa simpan orang spesis macam tu kalau dah dibenci masyarakat baik hujum gantung je,in,skztm6,relevan,positive,negative
1.90E+18,1/3/2025 5:22, @501awani terlepas hukuman mati harap² kena bunuh dalam penjara,in,Shaidinson,relevan,neutral,negative
1.90E+18,1/3/2025 5:22,@501awani but still punca kematian daripada seterika kan?,in,farizjefri,relevan,negative,neutral
1.90E+18,1/3/2025 5:24,@501awani semoga pelaku2 zulfarhan hidup tak tenteram sampai akhir hayat. semoga setiap mlm mimpi kena seterika and then got strok. pastu time tengah bedridden. sup panas tertumpah atas muka dan badan.,in,PuanCorona,relevan,positive,negative
1.90E+18,1/3/2025 5:32,@501awani ada baca komen anggap je allah izinkan semua keputusan ni sebab allah nak mereka settle dekat akhirat. allah biarkan ibu bapa arwah zulfarhan ni sebagai orang teraniaya. sampai bila2 pun doa depa makbul. ,in,bvbblystvr,relevan,negative,positive
1.90E+18,1/3/2025 5:35,@501awani bodohnya pakar jenis apa sial macamni. orang tu dah kena belasah pastu kena iron banyak kali. bukan sekali la bodoh. memang bangang. malaysia is a joke.,in,atamasho,relevan,positive,negative
1.90E+18,1/3/2025 5:36,@501awani maybe pakar kene buat case study seterika berkali-kali sampai masak isi dan tak terima rawatan asap baru boleh buktikan boleh mati? buatlah dekat salah seorang pesalah tu dan janjikan dia boleh terlepas hukuman sebab volunteer diri.,in,syima_hamzah,relevan,negative,negative
1.90E+18,1/3/2025 5:49,@501awani pakar ni bomoh ke? logik dia senang je arwah kena seterika kena kurung tak panggil ambulans. dalam tempoh dia tak ditolong bukan niat nak bunuh ke? ingat arwah deadpool boleh sembuh sendiri?,in,sixty90,relevan,negative,negative
1.90E+18,1/3/2025 5:49,@501awani mampus la nok kalau pembunuh pun nak bagi 2nd chance. da la kes bunuh sebab buli pulak tu,in,Mmayam2,relevan,positive,negative
1.90E+18,1/3/2025 5:51,@501awani elok tekap pakar tu,in,shukrymohdnoor,relevan,neutral,negative
1.90E+18,1/3/2025 5:53,@501awani butoh pakar,in,meIayuterakhir,relevan,neutral,negative
1.90E+18,1/3/2025 5:56,@501awani maybe tekap dekat dada pakar 100 kali bru on tak on,in,nazifaaamd,relevan,neutral,negative
1.90E+18,1/3/2025 6:04,@501awani pergi mamp dengan tidak sengaja mereka. a kau bunuh budak tu kau tak rasa insaf pula. semoga susah dunia akhirat.,in,lahhmigha,relevan,positive,negative
1.90E+18,1/3/2025 6:08,@501awani i know she's not real but at this point we need kang bit-na as our judge. #justiceforzulfarhan https://t.co/u6m2zqrrhp,en,izz_tjdin,relevan,neutral,negative
1.90E+18,1/3/2025 6:08,@501awani pakar mana sial!!!!,in,norhananiza,relevan,neutral,negative
1.90E+18,1/3/2025 6:12,@501awani sesiapa tolong seterika si pakar tu. tengok dia hidup ke tak. kalau hidup maknanya dia bela saka. tu je,in,nfamr00,relevan,negative,negative
1.90E+18,1/3/2025 6:13,@501awani hanya tekap seterika takkan la mati haaa cube tekap dekat muka dia sekali cukup la tengk meraung dia macam mana . laknat para hakim yang buat keputusan ni. biar la saudara mara dia pulak yang akan timpa benda-benda macam ni,in,ayiericon,relevan,negative,negative
1.90E+18,1/3/2025 6:16,@501awani true justice is no longer in this world,en,badrulmohd_007,relevan,positive,negative
1.90E+18,1/3/2025 6:18,@501awani pakai seterika pastu tak semestinya menyebabkan kematian. ni makan apa ni jadi benak. makan babi guling ke ,in,nsyaaarah_,relevan,negative,negative
1.90E+18,1/3/2025 6:34, @501awani dah berapa banyak kena seterika tu kira bunuh tanpa niat? tak bole sebabkan kematian? tak logik akal langsung. when money is king. tak pela. kita ada akhirat. dekat akhirat tak dapat lari langsung korang. mak bapak kau sekali kena siksa. tak ada belas kasihan langsung dekat keluarga si mati,in,YuraDaisy9,relevan,negative,negative
1.90E+18,1/3/2025 6:39,@501awani sakit dan kecederaan tu mungkin bukan faktor utama tapi kurangnya simpati dan empati dengan adab dan akal fikiran yang normal tu membahayakan orang lain,in,_anne_shara,relevan,negative,negative
1.90E+18,1/3/2025 6:44,@501awani patutnya hukum penjara seumur hidup kalau terlepas tali gantung. bukannya 18 tahun je,in,YuraDaisy9,relevan,neutral,negative
1.90E+18,1/3/2025 7:03,@501awani https://t.co/hgkz8gziac tunjuk ni dekat pesalah. lancau la insaf.,in,danialhqm,relevan,neutral,negative
1.90E+18,1/3/2025 7:08,@501awani semoga 6 jahanam ni hidup tak aman dapat anak yang menyusahkan dia seumur hidup semoga karma datang kirim salam,in,zulk9zulkifpeli,relevan,positive,negative
1.90E+18,1/3/2025 7:08,@501awani ya allah.aku tak tahu nak cakap macam mana.kesian dekat keluarga arwah.,in,NURFATI09997497,relevan,neutral,negative
1.90E+18,1/3/2025 7:16,@jatikhwan so kita boleh conclude negara kita ni kalau ada orang yang merasa nak lakukan pembunuhan kita boleh bunuh dengan cara driving yang mabuk atau pun membunuh dengan cara seterika anak orang sampai meninggal. confirm tak kena 302 kan? bodoh.,in,arfabdim,relevan,negative,negative
1.90E+18,1/3/2025 7:31,@501awani tak sabar tunggu dorang kluar. saya pun takda niat juga lah gitu. saya menyesal juga,in,amirbetul,relevan,neutral,negative
1.90E+18,1/3/2025 7:33,@501awani bodoh gila pakar ni 3rd degree burn plus 90 times kena seterika plus at the private part jugak tidak menyebabkan kematian? gila!,in,anismayoniss,relevan,negative,negative
1.90E+18,1/3/2025 7:35,@501awani memalukan negara. the families the perpetrators and whoever behind this decision.,en,Eisyaereena,relevan,negative,negative
1.90E+18,1/3/2025 7:40,@501awani tunjuk muka2 mak bapak dia jugak. biar semua orang tahu rupa mereka.dah nak kena hukuman mati baru rasa insaf sedar pastu lepas masa buat syok pulak dia tak de pulak sedar insaf... drama sungguh kelakar.,in,zai_i159,relevan,neutral,negative
1.90E+18,1/3/2025 8:03,@501awani meh sini pakar tu.. aku ada sebijik generator stim iron.,in,zahari_arshad,relevan,negative,negative
1.90E+18,1/3/2025 8:14,@501awani apa punca kematian sebenar zulfarhan? saya tak pakar bab medic and law tapi saya tahu satu2 benda yang nampak simple yang kita rasa tak mungkin boleh cause so much harm actually can lead to death kalau keep do it repeatedly. rasanya sama mcam kes ni.,in,ayien_1606,relevan,negative,neutral
1.90E+18,1/3/2025 8:17,@501awani tersentuh sikit punnnn dah tarik tangan.... ni kan pula tekap..,in,wannzubir,relevan,neutral,negative
1.90E+18,1/3/2025 8:18,@501awani moga keluarga pakar tersebut juga akan mengalamai nasib malang yang sama dengan keluarga arwah. moga keluarga pesalah dan mereka yang terlibat melepaskan semua pesalah tersebut juga akan mengalami dan merasai apa yang keluarga arwah telah rasa,in,Peaceworld9111,relevan,neutral,negative
1.90E+18,1/3/2025 8:36,@501awani tak sengaja tu kalau kau terpukul lepas tu terus mati. ni kau dah seksa orang tu boleh lagi cakap tak sengaja. semoga celaka lah hidup laknat2 ni.,in,pareh_is,relevan,positive,negative
1.90E+18,1/3/2025 9:04,@501awani tak sengaja kepala bapak dorang lah. kau seksa mangsa lagi ckap tak sengaja. sepatutnya gantung sampai mati je. malaysia tak perlu sampah macam kau2 semua..,in,Mika28898522,relevan,neutral,negative
1.90E+18,1/3/2025 9:13,@501awani satu hari anak pakar kena buli tekap dengan steam iron 90 kali baru tau benda tu boleh bawak mati kot,in,cognitivebiass,relevan,neutral,negative
1.90E+18,1/3/2025 9:14,@501awani butoh . fak perundangan malaysia la oi. try anak korang kena iron pula nak tengok hukuman apa korang bagi. nak expect orang percaya mahkamah kalau benda macam ni pun tak ada justice?! corrupt,in,buatpala1554940,relevan,neutral,negative
1.90E+18,1/3/2025 9:31,@501awani @aaliamnasir peguam dan hakim babi bangsat celaka,in,TheKunabb,relevan,neutral,negative
1.90E+18,1/3/2025 9:56,@501awani menyesal sebab kantoi je,in,lushliliesshop,relevan,neutral,negative
1.90E+18,1/3/2025 9:56,@501awani menyesal pun zulfarhan sudah tkde. aku nak korang mati jugak kalau tak sampai mati aku tak puas hati,in,Loki_thoughts,relevan,neutral,negative
1.90E+18,1/3/2025 10:00,@501awani tikam pun tak semestinye mati. langgar pun tak semestinye mati. cekik leher pun tak semestinya mati. your point?,in,Lee0084Lee,relevan,neutral,negative
1.90E+18,1/3/2025 10:01,@501awani biarlah depa bebas mungkin akan ada azab seksa yang lebih teruk untuk mereka nanti kita tak tahu. allah tu maha adil pegang yang tu je sebab manusia ni memang tak boleh pakai dan keadilan di dunia ni terletak pada tgn2 manusia yang benafsu duniawi,in,zyraroxx,relevan,neutral,positive
1.90E+18,1/3/2025 10:04,@501awani insaf sebab tahu buli tu salah ke insaf sebab kantoi?,in,MohdHazimi,relevan,neutral,negative
1.90E+18,1/3/2025 10:07,@501awani alaa nanti lama-lama orang malaysia ni lupa juga. enam remaja ni entah-entah lepas ni boleh jadi pempengaruh selebriti malah boleh jadi ahli politik/pemimpin. sedangkan orang yang bersalah meliwat pun boleh jadi pemimpin. apa la sangat budak-budak ni kan. kahh,in,AftalMariz,relevan,neutral,negative
1.90E+18,1/3/2025 10:10,@501awani tak sengaja kejadah.,in,mu_sya1,relevan,neutral,negative
1.90E+18,1/3/2025 10:11, @501awani elok hukuman gantung tu tak yah buat dah kalau senang boleh terlepas tak ada function langsung boleh cakap tak ada niat nak bunuh dah kau seterika sampai 90 kali gila otak dekat mana nyawa dah tak ada harga sekarang ni!,in,EiDa_Ronaldo7,relevan,negative,negative
1.90E+18,1/3/2025 10:22,@501awani habis die mati sebab ape bodoh,in,aiden_crayden,relevan,negative,negative
1.90E+18,1/3/2025 10:27, @501awani statement tidak semestinya menyebabkan kematian tu yang macam kalau kejadian buli sampai membawa ke tahap di seterika seluruh badan arwah hingga melecur teruk tak berlaku maka kesihatan badan arwah pun takkan terjejas apatah lagi kematian. punca kesihatan arwah merosot disebabkan anak iblis tu,in,nfmr____,relevan,negative,negative
1.90E+18,1/3/2025 10:38,@501awani macam dibayar je ni..kenapa tak dibuat experiment tekap 6 orang tu..,in,HeyyAmir,relevan,neutral,negative
1.90E+18,1/3/2025 10:39,@501awani tidak sengaja kepala bana kau la barua,in,softbalm_,relevan,neutral,negative
1.90E+18,1/3/2025 10:46,@501awani tidak sengaja apa benda. kalau dah sampai kena tekap seterika tu sampai berpuluh kali itu dah menyeksa namanya. mana ada orang meyeksa dengan tidak sengaja.,in,scarredpotatoes,relevan,negative,negative
1.90E+18,1/3/2025 10:49,@501awani tapi mangsa telah meninggal dunia &amp; sek. 304 (a) kk tetapkan hukuman penjara maksimum 30 tahun,in,siodelta,relevan,positive,negative
1.90E+18,1/3/2025 11:21,@501awani tak sengaja kepala butoh!,in,easternauroraa,relevan,neutral,negative
1.90E+18,1/3/2025 11:27,@501awani someone korek sikit dr pakar tu.,in,dyoguma,relevan,neutral,negative
1.90E+18,1/3/2025 11:43, @501awani menang pada mangsa bila keadilan tertegak. ini terang menang pada pesalah. pesalah cuma hilang masa depan tetapi arwah tanggung seksa seluruh badan tergadai masa depan nyawa. ingat pesan jibril a.s buatlah sesuka hatimu sebentar lagi kamu akan jadi mayat. mahkamah dunia boleh la. semoga yang berbuat batil peroleh kifarah amin,in,capt_noodles,relevan,positive,positive
1.90E+18,1/3/2025 11:52,@501awani mereka insaf dan mengaku tidak sengaja,in,vadirfan,relevan,neutral,neutral
1.90E+18,1/3/2025 11:58,@501awani buli2 &gt; menyesal &gt; buat lagi,in,jxhxshx,relevan,neutral,negative
1.90E+18,1/3/2025 12:27,@501awani pakar ni dibayar ke ape ? hairan yee.. pakar tapi buat statement mengelirukan .. memang sah2 laa niat membunuh,in,nrl_atirah,relevan,neutral,negative
1.90E+18,1/3/2025 12:34,@501awani cilaka pakar,in,Tyaahassan,relevan,neutral,negative
1.90E+18,1/3/2025 13:25,@501awani pala buto tak sengaja tekap seterika berkali kali tak sengaja?,in,Coltrane915855,relevan,negative,negative
1.90E+18,1/3/2025 13:53,@501awani tak sengaja???? dorang ni takboleh fikir dengan waras ke,in,nnzsctn,relevan,neutral,negative
1.90E+18,1/3/2025 14:18,@501awani ingat geng. lepasni kalau ade bunuh orang boleh cakap je tak sengaja buat nanti boleh lepas kena hukuman,in,ItsYaBoiMoe_,relevan,neutral,negative
1.90E+18,1/3/2025 14:34,@501awani tunggu mahkamah di akhirat.hakim dekat dunia pun akan dihakimi oleh allah taala.ingat yang salah tetap salah!!!,in,arramyra2,relevan,neutral,negative
1.90E+18,1/3/2025 17:00,@501awani tidak sengaja kepala otak kau.. ada akal ke takda sebenarnya 6 setan ni?,in,halilyhaida_,relevan,neutral,negative
1.90E+18,1/3/2025 17:14,six former universiti pertahanan nasional malaysia (upnm) students who were previously convicted for murdering navy cadet officer zulfarhan osman zulkarnain in 2017 will no longer meet the hangman. https://t.co/z4dqg3qqhu,en,GenZMalaysia,relevan,negative,neutral
1.90E+18,1/3/2025 17:19,@501awani 'tidak sengaja'. kalau tak sengaja awal-awal lagi sudah bawa arwah dptkan rawatan. ni kalau satu badan melecur di mana 'tidak sengaja' tu? well apa nak hairan undang-undang manusia! tak terbayang perasaan keluarga arwah semoga kuat ,in,xxxfinaa,relevan,positive,negative
